iteration,current_obj,best_obj,temperature,destroy_op,repair_op,outcome,duration_s,coverage_pct
773,2840180838.7922063,2823124525.7487354,9908448.060813854,spatial,greedy,rejected,0.06997942924499512,100.0
774,2840180838.7922063,2823124525.7487354,9888631.164692225,spatial,greedy,accepted_worse,0.06178569793701172,100.0
775,2840180838.7922063,2823124525.7487354,9868853.90236284,time_window,greedy,accepted_worse,0.04625678062438965,100.0
776,2840180838.7922063,2823124525.7487354,9849116.194558114,random,greedy,accepted_worse,0.05109262466430664,100.0
777,2840180838.7922063,2823124525.7487354,9829417.962168997,time_window,greedy,accepted_worse,0.05190253257751465,100.0
778,2840180838.7922063,2823124525.7487354,9809759.126244659,worst,greedy,accepted_worse,0.06879615783691406,100.0
779,2840180838.7922063,2823124525.7487354,9790139.607992169,time_window,greedy,accepted_worse,0.04497718811035156,100.0
780,2840180838.7922063,2823124525.7487354,9770559.328776184,time_window,regret,rejected,1.0748496055603027,100.0
781,2840180838.7922063,2823124525.7487354,9751018.210118633,spatial,greedy,accepted_worse,0.06339359283447266,100.0
782,2840180838.7922063,2823124525.7487354,9731516.173698395,worst,greedy,accepted_worse,0.06008315086364746,100.0
783,2840180838.7922063,2823124525.7487354,9712053.141351,spatial,greedy,accepted_worse,0.06927251815795898,100.0
784,2840180838.7922063,2823124525.7487354,9692629.035068298,worst,greedy,accepted_worse,0.06491756439208984,100.0
785,2840180838.7922063,2823124525.7487354,9673243.77699816,spatial,greedy,rejected,0.07436752319335938,100.0
786,2840180838.7922063,2823124525.7487354,9653897.289444163,random,greedy,accepted_worse,0.04777717590332031,100.0
787,2840180838.7922063,2823124525.7487354,9634589.494865276,time_window,greedy,accepted_worse,0.04428887367248535,100.0
788,2840180838.7922063,2823124525.7487354,9615320.315875545,spatial,greedy,rejected,0.07653641700744629,100.0
789,2840180838.7922063,2823124525.7487354,9596089.675243795,random,greedy,accepted_worse,0.049809932708740234,100.0
790,2840180838.7922063,2823124525.7487354,9576897.495893307,worst,greedy,accepted_worse,0.06627178192138672,100.0
791,2840180838.7922063,2823124525.7487354,9557743.70090152,worst,greedy,accepted_worse,0.06934118270874023,100.0
792,2840180838.7922063,2823124525.7487354,9538628.213499716,time_window,greedy,accepted_worse,0.04311633110046387,100.0
793,2840180838.7922063,2823124525.7487354,9519550.957072716,time_window,greedy,accepted_worse,0.049019813537597656,100.0
794,2840180838.7922063,2823124525.7487354,9500511.855158571,worst,greedy,accepted_worse,0.0633995532989502,100.0
795,2840180838.7922063,2823124525.7487354,9481510.831448253,time_window,greedy,accepted_worse,0.04716682434082031,100.0
796,2840180838.7922063,2823124525.7487354,9462547.809785357,time_window,greedy,accepted_worse,0.04433250427246094,100.0
797,2840180838.7922063,2823124525.7487354,9443622.714165786,random,greedy,accepted_worse,0.04703354835510254,100.0
798,2840180838.7922063,2823124525.7487354,9424735.468737455,time_window,greedy,accepted_worse,0.04996633529663086,100.0
799,2840180838.7922063,2823124525.7487354,9405885.99779998,random,greedy,accepted_worse,0.04511141777038574,100.0
800,2840180838.7922063,2823124525.7487354,9387074.22580438,spatial,regret,rejected,0.2834136486053467,99.41176470588235
801,2840180838.7922063,2823124525.7487354,9368300.07735277,worst,regret,rejected,4.207866430282593,100.0
802,2840180838.7922063,2823124525.7487354,9349563.477198064,random,greedy,accepted_worse,0.05930185317993164,100.0
803,2840180838.7922063,2823124525.7487354,9330864.350243669,worst,greedy,accepted_worse,0.07622170448303223,100.0
804,2840180838.7922063,2823124525.7487354,9312202.621543182,worst,regret,rejected,3.9596900939941406,100.0
805,2840180838.7922063,2823124525.7487354,9293578.216300096,spatial,greedy,rejected,0.07582998275756836,100.0
806,2840180838.7922063,2823124525.7487354,9274991.059867496,random,greedy,accepted_worse,0.05034828186035156,100.0
807,2840180838.7922063,2823124525.7487354,9256441.07774776,time_window,greedy,accepted_worse,0.04938507080078125,100.0
808,2840180838.7922063,2823124525.7487354,9237928.195592266,time_window,greedy,accepted_worse,0.0473027229309082,100.0
809,2840180838.7922063,2823124525.7487354,9219452.339201082,spatial,greedy,rejected,0.07523155212402344,100.0
810,2840180838.7922063,2823124525.7487354,9201013.43452268,time_window,greedy,accepted_worse,0.04714059829711914,100.0
811,2840180838.7922063,2823124525.7487354,9182611.407653634,spatial,greedy,rejected,0.07778501510620117,100.0
812,2840180838.7922063,2823124525.7487354,9164246.184838327,time_window,greedy,accepted_worse,0.04932737350463867,100.0
813,2840180838.7922063,2823124525.7487354,9145917.69246865,worst,greedy,accepted_worse,0.06389904022216797,100.0
814,2840180838.7922063,2823124525.7487354,9127625.857083714,worst,greedy,accepted_worse,0.06265473365783691,100.0
815,2840180838.7922063,2823124525.7487354,9109370.605369546,worst,random,rejected,0.06087779998779297,100.0
816,2840180838.7922063,2823124525.7487354,9091151.864158807,spatial,greedy,accepted_worse,0.08386421203613281,100.0
817,2840180838.7922063,2823124525.7487354,9072969.56043049,worst,greedy,accepted_worse,0.06746149063110352,100.0
818,2840180838.7922063,2823124525.7487354,9054823.621309629,spatial,regret,rejected,0.42095351219177246,99.70588235294117
819,2840180838.7922063,2823124525.7487354,9036713.97406701,time_window,greedy,accepted_worse,0.037827491760253906,100.0
820,2840180838.7922063,2823124525.7487354,9018640.546118876,time_window,regret,rejected,1.1214985847473145,100.0
821,2840180838.7922063,2823124525.7487354,9000603.265026638,time_window,greedy,accepted_worse,0.047936439514160156,100.0
822,2840180838.7922063,2823124525.7487354,8982602.058496585,worst,greedy,rejected,0.06738996505737305,100.0
823,2840180838.7922063,2823124525.7487354,8964636.854379592,worst,regret,rejected,4.31451416015625,100.0
824,2840180838.7922063,2823124525.7487354,8946707.580670834,random,regret,rejected,1.8641362190246582,100.0
825,2843452271.400881,2823124525.7487354,8928814.165509492,random,greedy,accepted_worse,0.01550149917602539,100.0
826,2843452271.400881,2823124525.7487354,8910956.537178474,random,regret,rejected,1.1161930561065674,99.70588235294117
827,2843452271.400881,2823124525.7487354,8893134.624104116,random,greedy,accepted_worse,0.015067577362060547,100.0
828,2843452271.400881,2823124525.7487354,8875348.354855908,worst,greedy,accepted_worse,0.020059823989868164,100.0
829,2843452271.400881,2823124525.7487354,8857597.658146197,worst,greedy,accepted_worse,0.020354747772216797,100.0
830,2843452271.400881,2823124525.7487354,8839882.462829905,time_window,regret,rejected,0.32329392433166504,100.0
831,2843452271.400881,2823124525.7487354,8822202.697904244,random,regret,rejected,1.2172431945800781,100.0
832,2843452271.400881,2823124525.7487354,8804558.292508436,random,greedy,accepted_worse,0.017487049102783203,100.0
833,2843452271.400881,2823124525.7487354,8786949.17592342,random,greedy,rejected,0.014803886413574219,100.0
834,2843452271.400881,2823124525.7487354,8769375.277571574,spatial,greedy,rejected,0.023534774780273438,100.0
835,2843452271.400881,2823124525.7487354,8751836.527016431,time_window,greedy,accepted_worse,0.014959096908569336,100.0
836,2843452271.400881,2823124525.7487354,8734332.853962399,time_window,greedy,accepted_worse,0.014598846435546875,100.0
837,2843452271.400881,2823124525.7487354,8716864.188254474,time_window,greedy,accepted_worse,0.014154434204101562,100.0
838,2844154740.966099,2823124525.7487354,8699430.459877964,random,greedy,accepted_worse,0.01491236686706543,100.0
839,2844154740.966099,2823124525.7487354,8682031.598958207,random,regret,rejected,1.1224949359893799,100.0
840,2844154740.966099,2823124525.7487354,8664667.53576029,random,regret,rejected,1.2174944877624512,100.0
841,2844154740.966099,2823124525.7487354,8647338.20068877,worst,greedy,accepted_worse,0.019733667373657227,100.0
842,2844154740.966099,2823124525.7487354,8630043.524287393,time_window,greedy,accepted_worse,0.014918327331542969,100.0
843,2844154740.966099,2823124525.7487354,8612783.437238818,spatial,greedy,rejected,0.025053024291992188,100.0
844,2844154740.966099,2823124525.7487354,8595557.87036434,worst,greedy,accepted_worse,0.020946025848388672,100.0
845,2844154740.966099,2823124525.7487354,8578366.75462361,time_window,regret,rejected,1.3670709133148193,100.0
846,2844154740.966099,2823124525.7487354,8561210.021114362,time_window,regret,rejected,0.4978163242340088,100.0
847,2844154740.966099,2823124525.7487354,8544087.601072134,time_window,regret,rejected,1.2071106433868408,100.0
848,2844154740.966099,2823124525.7487354,8526999.42586999,worst,regret,rejected,1.3519933223724365,100.0
849,2844154740.966099,2823124525.7487354,8509945.42701825,time_window,greedy,accepted_worse,0.01580071449279785,100.0
850,2844154740.966099,2823124525.7487354,8492925.536164213,worst,greedy,accepted_worse,0.022047996520996094,100.0
851,2844154740.966099,2823124525.7487354,8475939.685091885,spatial,greedy,accepted_worse,0.023061752319335938,100.0
852,2844154740.966099,2823124525.7487354,8458987.8057217,random,greedy,accepted_worse,0.017131567001342773,100.0
853,2844154740.966099,2823124525.7487354,8442069.830110257,worst,greedy,accepted_worse,0.020156145095825195,100.0
854,2844154740.966099,2823124525.7487354,8425185.690450037,time_window,greedy,accepted_worse,0.014925479888916016,100.0
855,2844154740.966099,2823124525.7487354,8408335.319069136,spatial,regret,rejected,0.09336066246032715,99.41176470588235
856,2844154740.966099,2823124525.7487354,8391518.648430998,random,greedy,accepted_worse,0.01644277572631836,100.0
857,2844154740.966099,2823124525.7487354,8374735.611134135,random,greedy,accepted_worse,0.017481565475463867,100.0
858,2844154740.966099,2823124525.7487354,8357986.139911867,random,risk_priority,rejected,0.02016735076904297,95.58823529411765
859,2844154740.966099,2823124525.7487354,8341270.167632043,random,greedy,accepted_worse,0.017013072967529297,100.0
860,2844154740.966099,2823124525.7487354,8324587.627296779,worst,greedy,accepted_worse,0.025157928466796875,100.0
861,2844154740.966099,2823124525.7487354,8307938.452042186,time_window,greedy,accepted_worse,0.014737606048583984,100.0
862,2844154740.966099,2823124525.7487354,8291322.575138101,time_window,greedy,accepted_worse,0.014838457107543945,100.0
863,2844154740.966099,2823124525.7487354,8274739.929987825,worst,greedy,accepted_worse,0.02102184295654297,100.0
864,2844154740.966099,2823124525.7487354,8258190.450127849,time_window,greedy,accepted_worse,0.016033411026000977,100.0
865,2844154740.966099,2823124525.7487354,8241674.069227594,time_window,greedy,accepted_worse,0.05093050003051758,100.0
866,2844154740.966099,2823124525.7487354,8225190.721089139,spatial,greedy,accepted_worse,0.08431720733642578,100.0
867,2844154740.966099,2823124525.7487354,8208740.339646961,spatial,greedy,accepted_worse,0.074371337890625,100.0
868,2843433667.0530553,2823124525.7487354,8192322.8589676665,time_window,regret,improvement,0.12548470497131348,100.0
869,2843433667.0530553,2823124525.7487354,8175938.213249731,time_window,regret,rejected,0.9732882976531982,100.0
870,2843433667.0530553,2823124525.7487354,8159586.336823232,time_window,greedy,accepted_worse,0.04865598678588867,100.0
871,2843433667.0530553,2823124525.7487354,8143267.164149585,worst,greedy,accepted_worse,0.06822991371154785,100.0
872,2843433667.0530553,2823124525.7487354,8126980.629821286,random,greedy,accepted_worse,0.04973578453063965,100.0
873,2843433667.0530553,2823124525.7487354,8110726.668561643,spatial,greedy,accepted_worse,0.07829427719116211,100.0
874,2843433667.0530553,2823124525.7487354,8094505.215224519,time_window,greedy,accepted_worse,0.051489830017089844,100.0
875,2843433667.0530553,2823124525.7487354,8078316.204794071,random,regret,rejected,3.286289691925049,100.0
876,2843433667.0530553,2823124525.7487354,8062159.572384482,time_window,greedy,accepted_worse,0.04639720916748047,100.0
877,2846716947.4878435,2823124525.7487354,8046035.253239714,worst,greedy,accepted_worse,0.06947660446166992,100.0
878,2846716947.4878435,2823124525.7487354,8029943.182733234,spatial,greedy,rejected,0.08210349082946777,100.0
879,2846716947.4878435,2823124525.7487354,8013883.296367767,spatial,greedy,rejected,0.07389044761657715,100.0
880,2846716947.4878435,2823124525.7487354,7997855.529775032,spatial,greedy,accepted_worse,0.06854009628295898,100.0
881,2846716947.4878435,2823124525.7487354,7981859.818715482,spatial,regret,rejected,0.4419426918029785,99.70588235294117
882,2846716947.4878435,2823124525.7487354,7965896.099078051,worst,regret,rejected,4.2382895946502686,99.11764705882354
883,2846716947.4878435,2823124525.7487354,7949964.306879895,random,greedy,accepted_worse,0.05017876625061035,100.0
884,2846716947.4878435,2823124525.7487354,7934064.378266135,time_window,regret,accepted_worse,0.13212943077087402,100.0
885,2846716947.4878435,2823124525.7487354,7918196.249509603,spatial,greedy,rejected,0.0817866325378418,100.0
886,2846716947.4878435,2823124525.7487354,7902359.857010583,time_window,regret,rejected,0.7845659255981445,100.0
887,2846716947.4878435,2823124525.7487354,7886555.137296562,worst,greedy,accepted_worse,0.06860065460205078,100.0
888,2846716947.4878435,2823124525.7487354,7870782.027021969,worst,greedy,rejected,0.06735920906066895,100.0
889,2846716947.4878435,2823124525.7487354,7855040.462967925,worst,greedy,accepted_worse,0.06963944435119629,100.0
890,2846716947.4878435,2823124525.7487354,7839330.382041989,time_window,greedy,accepted_worse,0.04699897766113281,100.0
891,2846716947.4878435,2823124525.7487354,7823651.721277905,random,greedy,accepted_worse,0.04609823226928711,100.0
892,2846716947.4878435,2823124525.7487354,7808004.417835349,random,greedy,accepted_worse,0.0555880069732666,100.0
893,2846716947.4878435,2823124525.7487354,7792388.408999679,worst,greedy,accepted_worse,0.0723409652709961,100.0
894,2846716947.4878435,2823124525.7487354,7776803.632181679,worst,greedy,accepted_worse,0.06523966789245605,100.0
895,2846716947.4878435,2823124525.7487354,7761250.024917316,spatial,greedy,accepted_worse,0.08438491821289062,100.0
896,2846716947.4878435,2823124525.7487354,7745727.524867481,worst,regret,rejected,3.9598569869995117,100.0
897,2846716947.4878435,2823124525.7487354,7730236.069817746,worst,regret,rejected,3.9626379013061523,99.70588235294117
898,2846716947.4878435,2823124525.7487354,7714775.597678111,random,regret,rejected,3.0765416622161865,100.0
899,2846716947.4878435,2823124525.7487354,7699346.046482755,time_window,greedy,accepted_worse,0.051915884017944336,100.0
900,2846716947.4878435,2823124525.7487354,7683947.3543897895,random,regret,rejected,3.351785659790039,99.70588235294117
901,2846716947.4878435,2823124525.7487354,7668579.45968101,worst,greedy,accepted_worse,0.0816795825958252,100.0
902,2846716947.4878435,2823124525.7487354,7653242.3007616475,worst,regret,rejected,3.8013551235198975,100.0
903,2846716947.4878435,2823124525.7487354,7637935.816160124,worst,greedy,accepted_worse,0.06404805183410645,100.0
904,2846716947.4878435,2823124525.7487354,7622659.944527804,worst,greedy,accepted_worse,0.06162619590759277,100.0
905,2846716947.4878435,2823124525.7487354,7607414.624638748,spatial,regret,rejected,0.3226132392883301,99.70588235294117
906,2846716947.4878435,2823124525.7487354,7592199.795389471,random,greedy,accepted_worse,0.04791402816772461,100.0
907,2846716947.4878435,2823124525.7487354,7577015.395798692,time_window,greedy,accepted_worse,0.05127143859863281,100.0
908,2846716947.4878435,2823124525.7487354,7561861.365007094,worst,greedy,accepted_worse,0.07235240936279297,100.0
909,2846716947.4878435,2823124525.7487354,7546737.64227708,random,greedy,accepted_worse,0.05290055274963379,100.0
910,2846716947.4878435,2823124525.7487354,7531644.166992526,random,greedy,accepted_worse,0.05139946937561035,100.0
911,2846716947.4878435,2823124525.7487354,7516580.878658541,worst,greedy,accepted_worse,0.06372261047363281,100.0
912,2846716947.4878435,2823124525.7487354,7501547.716901223,time_window,regret,rejected,3.560286045074463,100.0
913,2846716947.4878435,2823124525.7487354,7486544.621467421,time_window,greedy,accepted_worse,0.04682040214538574,100.0
914,2846716947.4878435,2823124525.7487354,7471571.532224486,random,greedy,accepted_worse,0.04921221733093262,100.0
915,2846716947.4878435,2823124525.7487354,7456628.389160037,worst,greedy,accepted_worse,0.06406188011169434,100.0
916,2846716947.4878435,2823124525.7487354,7441715.132381717,spatial,greedy,rejected,0.07668542861938477,100.0
917,2846716947.4878435,2823124525.7487354,7426831.702116953,random,regret,rejected,3.160444498062134,100.0
918,2846716947.4878435,2823124525.7487354,7411978.038712719,random,greedy,accepted_worse,0.05057692527770996,100.0
919,2846716947.4878435,2823124525.7487354,7397154.082635294,time_window,greedy,accepted_worse,0.045276641845703125,100.0
920,2846716947.4878435,2823124525.7487354,7382359.774470023,time_window,greedy,accepted_worse,0.047730445861816406,100.0
921,2846716947.4878435,2823124525.7487354,7367595.054921083,time_window,greedy,accepted_worse,0.04269266128540039,100.0
922,2846716947.4878435,2823124525.7487354,7352859.864811241,worst,greedy,accepted_worse,0.0653066635131836,100.0
923,2846716947.4878435,2823124525.7487354,7338154.145081618,random,greedy,accepted_worse,0.0559077262878418,100.0
924,2846716947.4878435,2823124525.7487354,7323477.836791455,spatial,regret,rejected,0.4520890712738037,100.0
925,2846716947.4878435,2823124525.7487354,7308830.881117872,spatial,greedy,rejected,0.07470321655273438,100.0
926,2846716947.4878435,2823124525.7487354,7294213.219355636,random,regret,rejected,3.1436588764190674,100.0
927,2846716947.4878435,2823124525.7487354,7279624.792916925,worst,regret,rejected,3.65175461769104,99.70588235294117
928,2846716947.4878435,2823124525.7487354,7265065.543331091,worst,greedy,accepted_worse,0.07442617416381836,100.0
929,2846716947.4878435,2823124525.7487354,7250535.412244429,random,greedy,accepted_worse,0.051972389221191406,100.0
930,2846716947.4878435,2823124525.7487354,7236034.34141994,time_window,random,rejected,0.05046868324279785,100.0
931,2846716947.4878435,2823124525.7487354,7221562.2727371,time_window,greedy,accepted_worse,0.044730186462402344,100.0
932,2846716947.4878435,2823124525.7487354,7207119.148191625,random,regret,rejected,3.376833200454712,100.0
933,2846716947.4878435,2823124525.7487354,7192704.909895242,worst,greedy,accepted_worse,0.06234550476074219,100.0
934,2846716947.4878435,2823124525.7487354,7178319.500075452,worst,greedy,accepted_worse,0.06773591041564941,100.0
935,2846716947.4878435,2823124525.7487354,7163962.861075301,random,regret,rejected,3.5803592205047607,100.0
936,2846716947.4878435,2823124525.7487354,7149634.93535315,time_window,greedy,accepted_worse,0.049483537673950195,100.0
937,2846716947.4878435,2823124525.7487354,7135335.665482444,time_window,greedy,accepted_worse,0.05527472496032715,100.0
938,2846716947.4878435,2823124525.7487354,7121064.994151479,worst,regret,rejected,3.7455203533172607,100.0
939,2846716947.4878435,2823124525.7487354,7106822.864163175,time_window,regret,rejected,0.7641544342041016,100.0
940,2846716947.4878435,2823124525.7487354,7092609.218434849,random,regret,rejected,3.2249367237091064,99.70588235294117
941,2846716947.4878435,2823124525.7487354,7078423.999997979,random,greedy,accepted_worse,0.04623126983642578,100.0
942,2846716947.4878435,2823124525.7487354,7064267.151997983,random,greedy,accepted_worse,0.061370134353637695,100.0
943,2846716947.4878435,2823124525.7487354,7050138.617693988,worst,greedy,accepted_worse,0.06402707099914551,100.0
944,2846716947.4878435,2823124525.7487354,7036038.3404586,random,greedy,accepted_worse,0.052469491958618164,100.0
945,2846716947.4878435,2823124525.7487354,7021966.263777683,spatial,greedy,accepted_worse,0.0643911361694336,100.0
946,2846716947.4878435,2823124525.7487354,7007922.331250127,time_window,greedy,accepted_worse,0.043164968490600586,100.0
947,2846716947.4878435,2823124525.7487354,6993906.486587627,spatial,greedy,accepted_worse,0.07546019554138184,100.0
948,2846716947.4878435,2823124525.7487354,6979918.673614452,worst,greedy,accepted_worse,0.06202983856201172,100.0
949,2846716947.4878435,2823124525.7487354,6965958.836267223,worst,regret,rejected,4.399397611618042,100.0
950,2846716947.4878435,2823124525.7487354,6952026.918594688,time_window,greedy,accepted_worse,0.048296451568603516,100.0
951,2846716947.4878435,2823124525.7487354,6938122.864757499,random,greedy,accepted_worse,0.06062746047973633,100.0
952,2846716947.4878435,2823124525.7487354,6924246.619027983,time_window,greedy,accepted_worse,0.04567408561706543,100.0
953,2846716947.4878435,2823124525.7487354,6910398.125789927,time_window,greedy,accepted_worse,0.04200625419616699,100.0
954,2846716947.4878435,2823124525.7487354,6896577.329538347,time_window,greedy,accepted_worse,0.03576183319091797,100.0
955,2846716947.4878435,2823124525.7487354,6882784.174879271,worst,greedy,accepted_worse,0.0673677921295166,100.0
956,2846716947.4878435,2823124525.7487354,6869018.606529512,time_window,greedy,accepted_worse,0.04523897171020508,100.0
957,2846716947.4878435,2823124525.7487354,6855280.569316453,random,risk_priority,rejected,0.04597353935241699,94.11764705882354
958,2846716947.4878435,2823124525.7487354,6841570.008177821,random,greedy,accepted_worse,0.05215716361999512,100.0
959,2846716947.4878435,2823124525.7487354,6827886.868161465,worst,greedy,accepted_worse,0.05714917182922363,100.0
960,2846716947.4878435,2823124525.7487354,6814231.094425142,spatial,regret,rejected,0.6318972110748291,100.0
961,2846716947.4878435,2823124525.7487354,6800602.632236292,worst,greedy,accepted_worse,0.06676864624023438,100.0
962,2846716947.4878435,2823124525.7487354,6787001.426971819,time_window,greedy,accepted_worse,0.043427228927612305,100.0
963,2846716947.4878435,2823124525.7487354,6773427.424117875,time_window,greedy,accepted_worse,0.04719209671020508,100.0
964,2846716947.4878435,2823124525.7487354,6759880.569269639,time_window,greedy,accepted_worse,0.05200624465942383,100.0
965,2846716947.4878435,2823124525.7487354,6746360.808131101,random,greedy,accepted_worse,0.05456876754760742,100.0
966,2846716947.4878435,2823124525.7487354,6732868.086514838,time_window,greedy,accepted_worse,0.04934382438659668,100.0
967,2846716947.4878435,2823124525.7487354,6719402.350341808,worst,regret,rejected,3.682466983795166,99.70588235294117
968,2846716947.4878435,2823124525.7487354,6705963.545641124,worst,regret,rejected,4.394368410110474,99.70588235294117
969,2846716947.4878435,2823124525.7487354,6692551.618549842,worst,regret,rejected,2.7783453464508057,99.70588235294117
970,2846716947.4878435,2823124525.7487354,6679166.515312742,spatial,greedy,accepted_worse,0.07800555229187012,100.0
971,2846716947.4878435,2823124525.7487354,6665808.182282117,time_window,greedy,accepted_worse,0.04479050636291504,100.0
972,2846716947.4878435,2823124525.7487354,6652476.565917553,spatial,greedy,accepted_worse,0.07431888580322266,100.0
973,2846716947.4878435,2823124525.7487354,6639171.612785718,random,greedy,accepted_worse,0.05119800567626953,100.0
974,2846716947.4878435,2823124525.7487354,6625893.269560147,spatial,regret,rejected,0.6942436695098877,99.11764705882354
975,2846716947.4878435,2823124525.7487354,6612641.4830210265,random,greedy,accepted_worse,0.03281378746032715,100.0
976,2846716947.4878435,2823124525.7487354,6599416.200054985,random,greedy,rejected,0.03316760063171387,100.0
977,2846716947.4878435,2823124525.7487354,6586217.367654875,random,greedy,accepted_worse,0.03131723403930664,100.0
978,2846716947.4878435,2823124525.7487354,6573044.932919566,time_window,greedy,accepted_worse,0.02842259407043457,100.0
979,2846716947.4878435,2823124525.7487354,6559898.8430537265,time_window,regret,rejected,0.5135419368743896,100.0
980,2846716947.4878435,2823124525.7487354,6546779.045367619,worst,greedy,accepted_worse,0.038269758224487305,100.0
981,2846716947.4878435,2823124525.7487354,6533685.487276884,spatial,regret,rejected,0.1905348300933838,100.0
982,2846716947.4878435,2823124525.7487354,6520618.11630233,random,greedy,accepted_worse,0.022950172424316406,100.0
983,2846716947.4878435,2823124525.7487354,6507576.880069725,time_window,greedy,accepted_worse,0.023706912994384766,100.0
984,2846716947.4878435,2823124525.7487354,6494561.726309585,worst,greedy,accepted_worse,0.03636312484741211,100.0
985,2846716947.4878435,2823124525.7487354,6481572.602856967,worst,risk_priority,rejected,0.035074472427368164,88.23529411764706
986,2846716947.4878435,2823124525.7487354,6468609.457651253,spatial,greedy,accepted_worse,0.04057812690734863,100.0
987,2846716947.4878435,2823124525.7487354,6455672.238735951,worst,greedy,accepted_worse,0.035582542419433594,100.0
988,2846716947.4878435,2823124525.7487354,6442760.894258479,worst,greedy,accepted_worse,0.034905195236206055,100.0
989,2846716947.4878435,2823124525.7487354,6429875.372469962,time_window,regret,rejected,0.9191277027130127,100.0
990,2846716947.4878435,2823124525.7487354,6417015.621725022,random,greedy,rejected,0.04722142219543457,100.0
991,2846716947.4878435,2823124525.7487354,6404181.590481572,time_window,greedy,accepted_worse,0.04831814765930176,100.0
992,2846716947.4878435,2823124525.7487354,6391373.2273006085,worst,greedy,accepted_worse,0.07174825668334961,100.0
993,2846716947.4878435,2823124525.7487354,6378590.480846007,worst,greedy,accepted_worse,0.06390786170959473,100.0
994,2846716947.4878435,2823124525.7487354,6365833.299884316,spatial,greedy,rejected,0.05975842475891113,100.0
995,2846716947.4878435,2823124525.7487354,6353101.633284547,random,greedy,accepted_worse,0.04498648643493652,100.0
996,2846716947.4878435,2823124525.7487354,6340395.430017978,time_window,greedy,accepted_worse,0.050795555114746094,100.0
997,2846716947.4878435,2823124525.7487354,6327714.639157942,worst,random,rejected,0.06030917167663574,100.0
998,2846716947.4878435,2823124525.7487354,6315059.209879626,random,greedy,accepted_worse,0.062201738357543945,100.0
999,2846716947.4878435,2823124525.7487354,6302429.091459867,worst,regret,rejected,3.903249740600586,100.0
